colour	x	y	showSelected1	group
#275277	8	0.03	2010	8
#275277	8	0.03	2010	8
#275277	8	0.03	2010	8
#275277	8	0.03	2010	8
#275277	8	0.02	2010	8
#275277	8	0.02	2010	8
#275277	8	0.02	2010	8
#275277	8	0.03	2010	8
#275277	8	0.04	2010	8
#275277	8	0.03	2010	8
#2A5980	8	0.04	2011	8
#2A5980	8	0.03	2011	8
#2A5980	8	0.03	2011	8
#2A5980	8	0.01	2011	8
#2A5980	8	0.01	2011	8
#2A5980	8	0.02	2011	8
#2A5980	8	0.02	2011	8
#2A5980	8	0.02	2011	8
#2A5980	8	0.03	2011	8
#2A5980	8	0.03	2011	8
#2A5980	8	0.04	2011	8
#2A5980	8	0.03	2011	8
#2E608A	8	0.03	2012	8
#2E608A	8	0.03	2012	8
#2E608A	8	0.03	2012	8
#2E608A	8	0.02	2012	8
#2E608A	8	0.02	2012	8
#2E608A	8	0.02	2012	8
#2E608A	8	0.02	2012	8
#2E608A	8	0.03	2012	8
#2E608A	8	0.04	2012	8
#2E608A	8	0.06	2012	8
#2E608A	8	0.07	2012	8
#2E608A	8	0.07	2012	8
#316793	8	0.07	2013	8
#316793	8	0.08	2013	8
#316793	8	0.07	2013	8
#316793	8	0.05	2013	8
#316793	8	0.06	2013	8
#316793	8	0.08	2013	8
#316793	8	0.08	2013	8
#316793	8	0.07	2013	8
#316793	8	0.09	2013	8
#316793	8	0.08	2013	8
#316793	8	0.08	2013	8
#316793	8	0.07	2013	8
#356E9D	8	0.08	2014	8
#356E9D	8	0.1	2014	8
#356E9D	8	0.1	2014	8
#356E9D	8	0.11	2014	8
#356E9D	8	0.16	2014	8
#356E9D	8	0.17	2014	8
#356E9D	8	0.18	2014	8
#356E9D	8	0.16	2014	8
#356E9D	8	0.2	2014	8
#356E9D	8	0.21	2014	8
#356E9D	8	0.19	2014	8
#356E9D	8	0.21	2014	8
#3875A6	8	0.21	2015	8
#3875A6	8	0.23	2015	8
#3875A6	8	0.21	2015	8
#3875A6	8	0.21	2015	8
#3875A6	8	0.21	2015	8
#3875A6	8	0.23	2015	8
#3875A6	8	0.23	2015	8
#3875A6	8	0.25	2015	8
#3875A6	8	0.27	2015	8
#3875A6	8	0.27	2015	8
#3875A6	8	0.29	2015	8
#3875A6	8	0.27	2015	8
#3C7CB0	8	0.29	2016	8
#3C7CB0	8	0.29	2016	8
#3C7CB0	8	0.3	2016	8
#3C7CB0	8	0.34	2016	8
#3C7CB0	8	0.37	2016	8
#3C7CB0	8	0.4	2016	8
#3C7CB0	8	0.44	2016	8
#3C7CB0	8	0.44	2016	8
#3C7CB0	8	0.46	2016	8
#3C7CB0	8	0.43	2016	8
#3C7CB0	8	0.42	2016	8
#3C7CB0	8	0.41	2016	8
#3F83BA	8	0.39	2017	8
#3F83BA	8	0.44	2017	8
#3F83BA	8	0.46	2017	8
#3F83BA	8	0.52	2017	8
#3F83BA	8	0.54	2017	8
#3F83BA	8	0.56	2017	8
#3F83BA	8	0.61	2017	8
#3F83BA	8	0.59	2017	8
#3F83BA	8	0.61	2017	8
#3F83BA	8	0.62	2017	8
#3F83BA	8	0.66	2017	8
#3F83BA	8	0.71	2017	8
#438BC4	8	0.75	2018	8
#438BC4	8	0.81	2018	8
#438BC4	8	0.82	2018	8
#438BC4	8	0.83	2018	8
#438BC4	8	0.85	2018	8
#438BC4	8	0.86	2018	8
#438BC4	8	0.85	2018	8
#438BC4	8	0.86	2018	8
#438BC4	8	0.91	2018	8
#438BC4	8	0.94	2018	8
#438BC4	8	0.94	2018	8
#438BC4	8	0.98	2018	8
#4792CE	8	1.01	2019	8
#4792CE	8	1.02	2019	8
#4792CE	8	1.05	2019	8
#4792CE	8	1.06	2019	8
#4792CE	8	1.15	2019	8
#4792CE	8	1.17	2019	8
#4792CE	8	1.19	2019	8
#4792CE	8	1.27	2019	8
#4792CE	8	1.3	2019	8
#4792CE	8	1.27	2019	8
#4792CE	8	1.27	2019	8
#4792CE	8	1.36	2019	8
#4B9AD8	8	1.41	2020	8
#4B9AD8	8	1.39	2020	8
#4B9AD8	8	1.37	2020	8
#4B9AD8	8	1.43	2020	8
#4B9AD8	8	1.41	2020	8
#4B9AD8	8	1.38	2020	8
#4B9AD8	8	1.37	2020	8
#4B9AD8	8	1.41	2020	8
#4B9AD8	8	1.42	2020	8
#4B9AD8	8	1.38	2020	8
#4B9AD8	8	1.35	2020	8
#4B9AD8	8	1.28	2020	8
#4EA2E2	8	1.31	2021	8
#4EA2E2	8	1.25	2021	8
#4EA2E2	8	1.24	2021	8
#4EA2E2	8	1.31	2021	8
#4EA2E2	8	1.41	2021	8
#4EA2E2	8	1.43	2021	8
#4EA2E2	8	1.42	2021	8
#4EA2E2	8	1.46	2021	8
#4EA2E2	8	1.52	2021	8
#4EA2E2	8	1.49	2021	8
#4EA2E2	8	1.4	2021	8
#4EA2E2	8	1.34	2021	8
#52A9ED	8	1.19	2022	8
#52A9ED	8	1.22	2022	8
#52A9ED	8	1.26	2022	8
#52A9ED	8	1.39	2022	8
#52A9ED	8	1.54	2022	8
#52A9ED	8	1.75	2022	8
#52A9ED	8	2	2022	8
#52A9ED	8	2.09	2022	8
#52A9ED	8	2.13	2022	8
#52A9ED	8	2.07	2022	8
#52A9ED	8	2.02	2022	8
#52A9ED	8	1.96	2022	8
#56B1F7	8	1.92	2023	8
#56B1F7	8	1.93	2023	8
#56B1F7	8	1.9	2023	8
#56B1F7	8	1.96	2023	8
#56B1F7	8	1.95	2023	8
#132B43	9	0.03	2004	9
#132B43	9	0.07	2004	9
#132B43	9	0.08	2004	9
#132B43	9	0.09	2004	9
#132B43	9	0.07	2004	9
#132B43	9	0.09	2004	9
#16314B	9	0.11	2005	9
#16314B	9	0.07	2005	9
#16314B	9	0.08	2005	9
#16314B	9	0.08	2005	9
#16314B	9	0.09	2005	9
#16314B	9	0.08	2005	9
#16314B	9	0.08	2005	9
#16314B	9	0.09	2005	9
#16314B	9	0.08	2005	9
#16314B	9	0.08	2005	9
#16314B	9	0.07	2005	9
#16314B	9	0.08	2005	9
#193754	9	0.09	2006	9
#193754	9	0.09	2006	9
#193754	9	0.1	2006	9
#193754	9	0.11	2006	9
#193754	9	0.11	2006	9
#193754	9	0.11	2006	9
#193754	9	0.09	2006	9
#193754	9	0.11	2006	9
#193754	9	0.09	2006	9
#193754	9	0.07	2006	9
#193754	9	0.09	2006	9
#193754	9	0.07	2006	9
#1D3E5C	9	0.07	2007	9
#1D3E5C	9	0.05	2007	9
#1D3E5C	9	0.04	2007	9
#1D3E5C	9	0.07	2007	9
#1D3E5C	9	0.07	2007	9
#1D3E5C	9	0.08	2007	9
#1D3E5C	9	0.08	2007	9
#1D3E5C	9	0.09	2007	9
#1D3E5C	9	0.1	2007	9
#1D3E5C	9	0.1	2007	9
#1D3E5C	9	0.14	2007	9
#1D3E5C	9	0.21	2007	9
#204465	9	0.23	2008	9
#204465	9	0.27	2008	9
#204465	9	0.28	2008	9
#204465	9	0.29	2008	9
#204465	9	0.23	2008	9
#204465	9	0.17	2008	9
#204465	9	0.2	2008	9
#204465	9	0.16	2008	9
#204465	9	0.16	2008	9
#204465	9	0.23	2008	9
#204465	9	0.28	2008	9
#204465	9	0.38	2008	9
#234B6E	9	0.4	2009	9
#234B6E	9	0.41	2009	9
#234B6E	9	0.46	2009	9
#234B6E	9	0.4	2009	9
#234B6E	9	0.38	2009	9
#234B6E	9	0.3	2009	9
#234B6E	9	0.27	2009	9
#234B6E	9	0.28	2009	9
#234B6E	9	0.24	2009	9
#234B6E	9	0.25	2009	9
#234B6E	9	0.25	2009	9
#234B6E	9	0.29	2009	9
#275277	9	0.32	2010	9
#275277	9	0.34	2010	9
#275277	9	0.37	2010	9
#275277	9	0.37	2010	9
#275277	9	0.37	2010	9
#275277	9	0.38	2010	9
#275277	9	0.38	2010	9
#275277	9	0.4	2010	9
#275277	9	0.38	2010	9
#275277	9	0.39	2010	9
#275277	9	0.4	2010	9
#275277	9	0.38	2010	9
#2A5980	9	0.33	2011	9
#2A5980	9	0.29	2011	9
#2A5980	9	0.3	2011	9
#2A5980	9	0.34	2011	9
#2A5980	9	0.37	2011	9
#2A5980	9	0.37	2011	9
#2A5980	9	0.35	2011	9
#2A5980	9	0.38	2011	9
#2A5980	9	0.39	2011	9
#2A5980	9	0.33	2011	9
#2A5980	9	0.32	2011	9
#2A5980	9	0.33	2011	9
#2E608A	9	0.37	2012	9
#2E608A	9	0.37	2012	9
#2E608A	9	0.34	2012	9
#2E608A	9	0.34	2012	9
#2E608A	9	0.35	2012	9
#2E608A	9	0.35	2012	9
#2E608A	9	0.36	2012	9
#2E608A	9	0.35	2012	9
#2E608A	9	0.38	2012	9
#2E608A	9	0.38	2012	9
#2E608A	9	0.39	2012	9
#2E608A	9	0.37	2012	9
#316793	9	0.34	2013	9
#316793	9	0.34	2013	9
#316793	9	0.37	2013	9
#316793	9	0.38	2013	9
#316793	9	0.37	2013	9
#316793	9	0.4	2013	9
#316793	9	0.42	2013	9
#316793	9	0.4	2013	9
#316793	9	0.37	2013	9
#316793	9	0.36	2013	9
#316793	9	0.35	2013	9
#316793	9	0.38	2013	9
#356E9D	9	0.39	2014	9
#356E9D	9	0.42	2014	9
#356E9D	9	0.44	2014	9
#356E9D	9	0.44	2014	9
#356E9D	9	0.47	2014	9
#356E9D	9	0.44	2014	9
#356E9D	9	0.43	2014	9
#356E9D	9	0.43	2014	9
#356E9D	9	0.45	2014	9
#356E9D	9	0.44	2014	9
#356E9D	9	0.42	2014	9
#356E9D	9	0.44	2014	9
#3875A6	9	0.46	2015	9
#3875A6	9	0.46	2015	9
#3875A6	9	0.45	2015	9
#3875A6	9	0.47	2015	9
#3875A6	9	0.48	2015	9
#3875A6	9	0.47	2015	9
#3875A6	9	0.46	2015	9
#3875A6	9	0.47	2015	9
#3875A6	9	0.45	2015	9
#3875A6	9	0.45	2015	9
#3875A6	9	0.44	2015	9
#3875A6	9	0.44	2015	9
#3C7CB0	9	0.4	2016	9
#3C7CB0	9	0.37	2016	9
#3C7CB0	9	0.37	2016	9
#3C7CB0	9	0.38	2016	9
#3C7CB0	9	0.38	2016	9
#3C7CB0	9	0.38	2016	9
#3C7CB0	9	0.4	2016	9
#3C7CB0	9	0.43	2016	9
#3C7CB0	9	0.43	2016	9
#3C7CB0	9	0.44	2016	9
#3C7CB0	9	0.44	2016	9
#3C7CB0	9	0.42	2016	9
#3F83BA	9	0.43	2017	9
#3F83BA	9	0.45	2017	9
#3F83BA	9	0.46	2017	9
#3F83BA	9	0.47	2017	9
#3F83BA	9	0.46	2017	9
#3F83BA	9	0.48	2017	9
#3F83BA	9	0.5	2017	9
#3F83BA	9	0.49	2017	9
#3F83BA	9	0.52	2017	9
#3F83BA	9	0.5	2017	9
#3F83BA	9	0.54	2017	9
#3F83BA	9	0.55	2017	9
#438BC4	9	0.54	2018	9
#438BC4	9	0.51	2018	9
#438BC4	9	0.5	2018	9
#438BC4	9	0.51	2018	9
#438BC4	9	0.5	2018	9
#438BC4	9	0.51	2018	9
#438BC4	9	0.53	2018	9
#438BC4	9	0.57	2018	9
#438BC4	9	0.53	2018	9
#438BC4	9	0.52	2018	9
#438BC4	9	0.48	2018	9
#438BC4	9	0.44	2018	9
#4792CE	9	0.43	2019	9
#4792CE	9	0.41	2019	9
#4792CE	9	0.45	2019	9
#4792CE	9	0.44	2019	9
#4792CE	9	0.48	2019	9
#4792CE	9	0.5	2019	9
#4792CE	9	0.53	2019	9
#4792CE	9	0.54	2019	9
#4792CE	9	0.54	2019	9
#4792CE	9	0.54	2019	9
#4792CE	9	0.52	2019	9
#4792CE	9	0.53	2019	9
#4B9AD8	9	0.5	2020	9
#4B9AD8	9	0.48	2020	9
#4B9AD8	9	0.45	2020	9
#4B9AD8	9	0.46	2020	9
#4B9AD8	9	0.46	2020	9
#4B9AD8	9	0.48	2020	9
#4B9AD8	9	0.45	2020	9
#4B9AD8	9	0.5	2020	9
#4B9AD8	9	0.46	2020	9
#4B9AD8	9	0.43	2020	9
#4B9AD8	9	0.39	2020	9
#4B9AD8	9	0.29	2020	9
#4EA2E2	9	0.35	2021	9
#4EA2E2	9	0.3	2021	9
#4EA2E2	9	0.36	2021	9
#4EA2E2	9	0.41	2021	9
#4EA2E2	9	0.44	2021	9
#4EA2E2	9	0.49	2021	9
#4EA2E2	9	0.42	2021	9
#4EA2E2	9	0.38	2021	9
#4EA2E2	9	0.4	2021	9
#4EA2E2	9	0.38	2021	9
#4EA2E2	9	0.36	2021	9
#4EA2E2	9	0.34	2021	9
#52A9ED	9	0.34	2022	9
#52A9ED	9	0.38	2022	9
#52A9ED	9	0.38	2022	9
#52A9ED	9	0.36	2022	9
#52A9ED	9	0.39	2022	9
#52A9ED	9	0.41	2022	9
#52A9ED	9	0.42	2022	9
#52A9ED	9	0.45	2022	9
#52A9ED	9	0.42	2022	9
#52A9ED	9	0.45	2022	9
#52A9ED	9	0.4	2022	9
#52A9ED	9	0.37	2022	9
#56B1F7	9	0.39	2023	9
#56B1F7	9	0.36	2023	9
#56B1F7	9	0.37	2023	9
#56B1F7	9	0.33	2023	9
#56B1F7	9	0.37	2023	9
#132B43	10	0.22	2004	10
#132B43	10	0.2	2004	10
#132B43	10	0.21	2004	10
#132B43	10	0.2	2004	10
#132B43	10	0.24	2004	10
#132B43	10	0.22	2004	10
#16314B	10	0.21	2005	10
#16314B	10	0.21	2005	10
#16314B	10	0.23	2005	10
#16314B	10	0.22	2005	10
#16314B	10	0.23	2005	10
#16314B	10	0.23	2005	10
#16314B	10	0.24	2005	10
#16314B	10	0.24	2005	10
#16314B	10	0.22	2005	10
#16314B	10	0.24	2005	10
#16314B	10	0.25	2005	10
#16314B	10	0.27	2005	10
#193754	10	0.27	2006	10
#193754	10	0.3	2006	10
#193754	10	0.3	2006	10
#193754	10	0.29	2006	10
#193754	10	0.28	2006	10
#193754	10	0.28	2006	10
#193754	10	0.29	2006	10
#193754	10	0.26	2006	10
#193754	10	0.27	2006	10
#193754	10	0.3	2006	10
#193754	10	0.32	2006	10
#193754	10	0.34	2006	10
#1D3E5C	10	0.35	2007	10
#1D3E5C	10	0.38	2007	10
#1D3E5C	10	0.38	2007	10
#1D3E5C	10	0.35	2007	10
#1D3E5C	10	0.34	2007	10
#1D3E5C	10	0.31	2007	10
#1D3E5C	10	0.28	2007	10
#1D3E5C	10	0.29	2007	10
#1D3E5C	10	0.28	2007	10
#1D3E5C	10	0.29	2007	10
#1D3E5C	10	0.28	2007	10
#1D3E5C	10	0.31	2007	10
#204465	10	0.33	2008	10
#204465	10	0.34	2008	10
#204465	10	0.36	2008	10
#204465	10	0.36	2008	10
#204465	10	0.33	2008	10
#204465	10	0.34	2008	10
#204465	10	0.35	2008	10
#204465	10	0.31	2008	10
#204465	10	0.31	2008	10
#204465	10	0.32	2008	10
#204465	10	0.31	2008	10
#204465	10	0.3	2008	10
#234B6E	10	0.3	2009	10
#234B6E	10	0.28	2009	10
#234B6E	10	0.34	2009	10
#234B6E	10	0.35	2009	10
#234B6E	10	0.37	2009	10
#234B6E	10	0.36	2009	10
#234B6E	10	0.33	2009	10
#234B6E	10	0.35	2009	10
#234B6E	10	0.26	2009	10
#234B6E	10	0.23	2009	10
#234B6E	10	0.23	2009	10
#234B6E	10	0.25	2009	10
#275277	10	0.26	2010	10
#275277	10	0.23	2010	10
#275277	10	0.27	2010	10
#275277	10	0.27	2010	10
#275277	10	0.26	2010	10
#275277	10	0.25	2010	10
#275277	10	0.26	2010	10
#275277	10	0.28	2010	10
#275277	10	0.26	2010	10
#275277	10	0.26	2010	10
#275277	10	0.26	2010	10
#275277	10	0.31	2010	10
#2A5980	10	0.33	2011	10
#2A5980	10	0.34	2011	10
#2A5980	10	0.37	2011	10
#2A5980	10	0.38	2011	10
#2A5980	10	0.37	2011	10
#2A5980	10	0.32	2011	10
#2A5980	10	0.27	2011	10
#2A5980	10	0.27	2011	10
#2A5980	10	0.26	2011	10
#2A5980	10	0.25	2011	10
#2A5980	10	0.25	2011	10
#2A5980	10	0.25	2011	10
#2E608A	10	0.27	2012	10
#2E608A	10	0.28	2012	10
#2E608A	10	0.26	2012	10
#2E608A	10	0.28	2012	10
#2E608A	10	0.32	2012	10
#2E608A	10	0.3	2012	10
#2E608A	10	0.3	2012	10
#2E608A	10	0.3	2012	10
#2E608A	10	0.32	2012	10
#2E608A	10	0.32	2012	10
#2E608A	10	0.32	2012	10
#2E608A	10	0.33	2012	10
#316793	10	0.35	2013	10
#316793	10	0.33	2013	10
#316793	10	0.31	2013	10
#316793	10	0.31	2013	10
#316793	10	0.27	2013	10
#316793	10	0.28	2013	10
#316793	10	0.25	2013	10
#316793	10	0.25	2013	10
#316793	10	0.28	2013	10
#316793	10	0.27	2013	10
#316793	10	0.26	2013	10
#316793	10	0.27	2013	10
#356E9D	10	0.28	2014	10
#356E9D	10	0.35	2014	10
#356E9D	10	0.33	2014	10
#356E9D	10	0.35	2014	10
#356E9D	10	0.39	2014	10
#356E9D	10	0.39	2014	10
#356E9D	10	0.38	2014	10
#356E9D	10	0.34	2014	10
#356E9D	10	0.35	2014	10
#356E9D	10	0.33	2014	10
#356E9D	10	0.3	2014	10
#356E9D	10	0.31	2014	10
#3875A6	10	0.34	2015	10
#3875A6	10	0.34	2015	10
#3875A6	10	0.35	2015	10
#3875A6	10	0.36	2015	10
#3875A6	10	0.35	2015	10
#3875A6	10	0.35	2015	10
#3875A6	10	0.33	2015	10
#3875A6	10	0.31	2015	10
#3875A6	10	0.29	2015	10
#3875A6	10	0.29	2015	10
#3875A6	10	0.31	2015	10
#3875A6	10	0.29	2015	10
#3C7CB0	10	0.3	2016	10
#3C7CB0	10	0.32	2016	10
#3C7CB0	10	0.34	2016	10
#3C7CB0	10	0.34	2016	10
#3C7CB0	10	0.33	2016	10
#3C7CB0	10	0.34	2016	10
#3C7CB0	10	0.33	2016	10
#3C7CB0	10	0.32	2016	10
#3C7CB0	10	0.34	2016	10
#3C7CB0	10	0.34	2016	10
#3C7CB0	10	0.34	2016	10
#3C7CB0	10	0.32	2016	10
#3F83BA	10	0.31	2017	10
#3F83BA	10	0.33	2017	10
#3F83BA	10	0.32	2017	10
#3F83BA	10	0.32	2017	10
#3F83BA	10	0.33	2017	10
#3F83BA	10	0.33	2017	10
#3F83BA	10	0.33	2017	10
#3F83BA	10	0.3	2017	10
#3F83BA	10	0.3	2017	10
#3F83BA	10	0.26	2017	10
#3F83BA	10	0.24	2017	10
#3F83BA	10	0.26	2017	10
#438BC4	10	0.25	2018	10
#438BC4	10	0.28	2018	10
#438BC4	10	0.29	2018	10
#438BC4	10	0.32	2018	10
#438BC4	10	0.33	2018	10
#438BC4	10	0.31	2018	10
#438BC4	10	0.31	2018	10
#438BC4	10	0.27	2018	10
#438BC4	10	0.25	2018	10
#438BC4	10	0.25	2018	10
#438BC4	10	0.24	2018	10
#438BC4	10	0.25	2018	10
#4792CE	10	0.27	2019	10
#4792CE	10	0.29	2019	10
#4792CE	10	0.29	2019	10
#4792CE	10	0.28	2019	10
#4792CE	10	0.27	2019	10
#4792CE	10	0.24	2019	10
#4792CE	10	0.22	2019	10
#4792CE	10	0.24	2019	10
#4792CE	10	0.28	2019	10
#4792CE	10	0.29	2019	10
#4792CE	10	0.3	2019	10
#4792CE	10	0.33	2019	10
#4B9AD8	10	0.34	2020	10
#4B9AD8	10	0.32	2020	10
#4B9AD8	10	0.27	2020	10
#4B9AD8	10	0.27	2020	10
#4B9AD8	10	0.29	2020	10
#4B9AD8	10	0.29	2020	10
#4B9AD8	10	0.29	2020	10
#4B9AD8	10	0.3	2020	10
#4B9AD8	10	0.34	2020	10
#4B9AD8	10	0.32	2020	10
#4B9AD8	10	0.3	2020	10
#4B9AD8	10	0.27	2020	10
#4EA2E2	10	0.24	2021	10
#4EA2E2	10	0.24	2021	10
#4EA2E2	10	0.2	2021	10
#4EA2E2	10	0.25	2021	10
#4EA2E2	10	0.25	2021	10
#4EA2E2	10	0.24	2021	10
#4EA2E2	10	0.25	2021	10
#4EA2E2	10	0.25	2021	10
#4EA2E2	10	0.27	2021	10
#4EA2E2	10	0.26	2021	10
#4EA2E2	10	0.25	2021	10
#4EA2E2	10	0.25	2021	10
#52A9ED	10	0.24	2022	10
#52A9ED	10	0.24	2022	10
#52A9ED	10	0.22	2022	10
#52A9ED	10	0.21	2022	10
#52A9ED	10	0.22	2022	10
#52A9ED	10	0.26	2022	10
#52A9ED	10	0.29	2022	10
#52A9ED	10	0.26	2022	10
#52A9ED	10	0.29	2022	10
#52A9ED	10	0.28	2022	10
#52A9ED	10	0.3	2022	10
#52A9ED	10	0.33	2022	10
#56B1F7	10	0.32	2023	10
#56B1F7	10	0.35	2023	10
#56B1F7	10	0.34	2023	10
#56B1F7	10	0.34	2023	10
#56B1F7	10	0.32	2023	10
#132B43	11	30.16	2004	11
#132B43	11	29.8	2004	11
#132B43	11	29.59	2004	11
#132B43	11	29.02	2004	11
#132B43	11	29.48	2004	11
#132B43	11	29.69	2004	11
#16314B	11	29.64	2005	11
#16314B	11	30.24	2005	11
#16314B	11	30.15	2005	11
#16314B	11	30.5	2005	11
#16314B	11	30.19	2005	11
#16314B	11	30.34	2005	11
#16314B	11	30.29	2005	11
#16314B	11	30.21	2005	11
#16314B	11	30.15	2005	11
#16314B	11	30.1	2005	11
#16314B	11	30.2	2005	11
#16314B	11	29.84	2005	11
#193754	11	29.72	2006	11
#193754	11	29.75	2006	11
#193754	11	30.04	2006	11
#193754	11	30.06	2006	11
#193754	11	30.13	2006	11
#193754	11	30.33	2006	11
#193754	11	30.35	2006	11
#193754	11	30.18	2006	11
#193754	11	29.97	2006	11
#193754	11	29.81	2006	11
#193754	11	29.89	2006	11
#193754	11	29.99	2006	11
#1D3E5C	11	30.06	2007	11
#1D3E5C	11	30.27	2007	11
#1D3E5C	11	30.57	2007	11
#1D3E5C	11	30.47	2007	11
#1D3E5C	11	30.43	2007	11
#1D3E5C	11	30.55	2007	11
#1D3E5C	11	30.57	2007	11
#1D3E5C	11	30.67	2007	11
#1D3E5C	11	30.64	2007	11
#1D3E5C	11	30.7	2007	11
#1D3E5C	11	30.54	2007	11
#1D3E5C	11	30.22	2007	11
#204465	11	30.39	2008	11
#204465	11	30.15	2008	11
#204465	11	30.11	2008	11
#204465	11	30.32	2008	11
#204465	11	30.2	2008	11
#204465	11	30.32	2008	11
#204465	11	30.05	2008	11
#204465	11	29.85	2008	11
#204465	11	29.57	2008	11
#204465	11	28.86	2008	11
#204465	11	28.82	2008	11
#204465	11	28.57	2008	11
#234B6E	11	28.24	2009	11
#234B6E	11	28.22	2009	11
#234B6E	11	28.16	2009	11
#234B6E	11	28.38	2009	11
#234B6E	11	28.32	2009	11
#234B6E	11	28.19	2009	11
#234B6E	11	27.9	2009	11
#234B6E	11	27.64	2009	11
#234B6E	11	27.68	2009	11
#234B6E	11	27.64	2009	11
#234B6E	11	27.66	2009	11
#234B6E	11	27.72	2009	11
#275277	11	28.07	2010	11
#275277	11	28.3	2010	11
#275277	11	28.25	2010	11
#275277	11	28.45	2010	11
#275277	11	28.37	2010	11
#275277	11	28.3	2010	11
#275277	11	28.06	2010	11
#275277	11	28.34	2010	11
#275277	11	28.37	2010	11
#275277	11	28.15	2010	11
#275277	11	28.26	2010	11
#275277	11	28.09	2010	11
#2A5980	11	28.45	2011	11
#2A5980	11	28.23	2011	11
#2A5980	11	28.09	2011	11
#2A5980	11	28.18	2011	11
#2A5980	11	28.16	2011	11
#2A5980	11	28.24	2011	11
#2A5980	11	28.19	2011	11
#2A5980	11	28.16	2011	11
#2A5980	11	28.23	2011	11
#2A5980	11	28.12	2011	11
#2A5980	11	27.79	2011	11
#2A5980	11	27.78	2011	11
#2E608A	11	27.6	2012	11
#2E608A	11	27.33	2012	11
#2E608A	11	27.4	2012	11
#2E608A	11	27.2	2012	11
#2E608A	11	27.38	2012	11
#2E608A	11	27.15	2012	11
#2E608A	11	27.14	2012	11
#2E608A	11	27.01	2012	11
#2E608A	11	26.84	2012	11
#2E608A	11	26.84	2012	11
#2E608A	11	26.61	2012	11
#2E608A	11	26.64	2012	11
#316793	11	26.46	2013	11
#316793	11	26.68	2013	11
#316793	11	26.56	2013	11
#316793	11	26.48	2013	11
#316793	11	26.3	2013	11
#316793	11	26.21	2013	11
#316793	11	26.36	2013	11
#316793	11	26.25	2013	11
#316793	11	26.27	2013	11
#316793	11	26.08	2013	11
#316793	11	26.45	2013	11
#316793	11	26.38	2013	11
#356E9D	11	26.18	2014	11
#356E9D	11	26.08	2014	11
#356E9D	11	25.82	2014	11
#356E9D	11	26.13	2014	11
#356E9D	11	25.82	2014	11
#356E9D	11	25.92	2014	11
#356E9D	11	25.98	2014	11
#356E9D	11	26.18	2014	11
#356E9D	11	26.07	2014	11
#356E9D	11	25.88	2014	11
#356E9D	11	25.89	2014	11
#356E9D	11	25.66	2014	11
#3875A6	11	25.55	2015	11
#3875A6	11	25.31	2015	11
#3875A6	11	25.35	2015	11
#3875A6	11	25.17	2015	11
#3875A6	11	25.17	2015	11
#3875A6	11	25.17	2015	11
#3875A6	11	25.24	2015	11
#3875A6	11	25.1	2015	11
#3875A6	11	25.25	2015	11
#3875A6	11	25.32	2015	11
#3875A6	11	25.2	2015	11
#3875A6	11	25.14	2015	11
#3C7CB0	11	25.07	2016	11
#3C7CB0	11	24.87	2016	11
#3C7CB0	11	24.54	2016	11
#3C7CB0	11	24.33	2016	11
#3C7CB0	11	24.25	2016	11
#3C7CB0	11	23.97	2016	11
#3C7CB0	11	23.64	2016	11
#3C7CB0	11	23.66	2016	11
#3C7CB0	11	23.55	2016	11
#3C7CB0	11	23.38	2016	11
#3C7CB0	11	23.06	2016	11
#3C7CB0	11	23.09	2016	11
#3F83BA	11	22.92	2017	11
#3F83BA	11	22.53	2017	11
#3F83BA	11	22.36	2017	11
#3F83BA	11	22.11	2017	11
#3F83BA	11	22.01	2017	11
#3F83BA	11	21.69	2017	11
#3F83BA	11	21.66	2017	11
#3F83BA	11	21.88	2017	11
#3F83BA	11	21.91	2017	11
#3F83BA	11	21.99	2017	11
#3F83BA	11	22.03	2017	11
#3F83BA	11	22.08	2017	11
#438BC4	11	21.98	2018	11
#438BC4	11	21.78	2018	11
#438BC4	11	21.77	2018	11
#438BC4	11	21.79	2018	11
#438BC4	11	21.68	2018	11
#438BC4	11	21.69	2018	11
#438BC4	11	21.58	2018	11
#438BC4	11	21.62	2018	11
#438BC4	11	21.42	2018	11
#438BC4	11	21.35	2018	11
#438BC4	11	21.19	2018	11
#438BC4	11	21.03	2018	11
#4792CE	11	20.99	2019	11
#4792CE	11	20.79	2019	11
#4792CE	11	20.61	2019	11
#4792CE	11	20.44	2019	11
#4792CE	11	20.15	2019	11
#4792CE	11	19.95	2019	11
#4792CE	11	19.72	2019	11
#4792CE	11	19.47	2019	11
#4792CE	11	19.16	2019	11
#4792CE	11	18.98	2019	11
#4792CE	11	18.94	2019	11
#4792CE	11	18.72	2019	11
#4B9AD8	11	18.46	2020	11
#4B9AD8	11	18.25	2020	11
#4B9AD8	11	18.15	2020	11
#4B9AD8	11	17.76	2020	11
#4B9AD8	11	17.36	2020	11
#4B9AD8	11	16.83	2020	11
#4B9AD8	11	16.4	2020	11
#4B9AD8	11	16.2	2020	11
#4B9AD8	11	16.11	2020	11
#4B9AD8	11	16.03	2020	11
#4B9AD8	11	16.31	2020	11
#4B9AD8	11	16.52	2020	11
#4EA2E2	11	16.65	2021	11
#4EA2E2	11	16.74	2021	11
#4EA2E2	11	17.05	2021	11
#4EA2E2	11	17.21	2021	11
#4EA2E2	11	17.42	2021	11
#4EA2E2	11	17.75	2021	11
#4EA2E2	11	17.76	2021	11
